video_url,comentario,autor
https://www.youtube.com/watch?v=o2k7VjBUAtA,"@ I'm on the edge somewhere, but I think you're right, the world is VERY reactionary right now. There are probably fewer young people who are on the right, but the do seem to be further right, and I get weird gender attitudes sometimes even from very left people. My non binary sibling who is young gen z acted shocked, and like it meant something about my identity, when I floated a slightly masc nickname. It's strange.",@StormSought
https://www.youtube.com/watch?v=o2k7VjBUAtA,You're gonna be the first lawyer going to heaven in so long! lol <3,@amberhernandez
https://www.youtube.com/watch?v=o2k7VjBUAtA,"If we all do what we can to make things a tiny bit better and avoid tripping each other up in our efforts to do so, it'll all add up and make it that much easier when there's enough public outrage to make one big push for real change.",@MisterZimbabwe
https://www.youtube.com/watch?v=o2k7VjBUAtA,"I think we are about the same age. I am 30. I feel the exact same way. I recently moved to LA where the homelessness is really bad and it made me SO FUCKING MAD, and depressed; depressed to see such suffering. on a daily basis. My best friend worked at a homeless shelter, and I volunteered one day. I have been doing it ever since. I also want to get more involved in climate change. For the first time I felt less crazy - I was with a bunch of other ppl who saw the broken system for what it was. I felt less alone and less sad. Amazing work you will be doing!",@Nikimouse311
https://www.youtube.com/watch?v=o2k7VjBUAtA,"@ We are the same age! I’m happy to hear you volunteered and got involved. If you want to deepen your involvement, I would research what issue coalitions exist in LA and get involved with those, as well. They’re often the ones working behind the scenes to get local and state laws passed to address problems.   For example, the tenant orgs I’ve worked at so far as a student are all a part of coalitions centered around housing. The most famous one here is probably the Right to Counsel NYC coalition, which successfully made it law that low income tenants have a right to an attorney in eviction proceedings. The organizing and lobbying these local coalitions do can be great catalysts for change.",@ollybygolly9326
https://www.youtube.com/watch?v=o2k7VjBUAtA,"Love the msg. I think trying to let go of huge overwhelming things we can't control is mentally healthy...while still doing tiny/small things as much as possible yo make ours, animals, the earths & other ppls lives better is where we can focus",@Deliver8857
https://www.youtube.com/watch?v=o2k7VjBUAtA,This. And grouping up with others for larger changes.,@ErutaniaRose
https://www.youtube.com/watch?v=o2k7VjBUAtA,This was a helpful way to understand empathy in myself- the only way I could think of it was comparing it to connecting yourself to an electrical current- if the amperage exceeds your capacity- you get burnt but otherwise it would connect you directly and viscerally to the forces of the world and can be a good connection to be self-aware of  (Idk I don't know a linguistic way to describe a lot of what I experience),@AlexQuinn-f2r
https://www.youtube.com/watch?v=o2k7VjBUAtA,"This is exactly why its so important to unplug from the Internet and to keep your in person friends close. We are social creatures, and social media is the largest double edged sword we've ever created. In small doses it can generate great empathy, but too much has the opposite effect and burns you out, just as you explained.  Put down the phone, make your time intentional and things get a whole lot more manageable. Those 30 minutes you spent scrolling TikTok could've been used to cook a meal, read a chapter in a book, or hell just to play video games or do something that's actually relaxing and not mind numbing.  Work/life balance is important, just as important as internet/life balance imo. An imbalance in either can royally screw up a person's mental health",@drpepperman2765
https://www.youtube.com/watch?v=o2k7VjBUAtA,They'll double down this time.  Which means it's going to get--arguably requires it to get--bad.,@jingbot1071
https://www.youtube.com/watch?v=o2k7VjBUAtA,"My boomer parents made sure i grew up in a safe home, which is nice but they didnt prepare me for shit. Im 33 now and just starting to stitch the holes in my life that i kept open for years. My son has a much better life coming to him than i did and thats about the best thing coming.",@alextrainor2552
https://www.youtube.com/watch?v=o2k7VjBUAtA,they won't teach you but they expect you to learn everything.,@banquetoftheleviathan1404
https://www.youtube.com/watch?v=o2k7VjBUAtA,"Oh, they have no idea how to fix the mess. That's why they're not teaching you.",@lazchurchyard1229
https://www.youtube.com/watch?v=o2k7VjBUAtA,@lazchurchyard1229  No they know how to fix it. Fixing their mistakes first starts with them relinquishing their own unearned power which politicians and billionaires will never do.  Hell the AI's I've been raising could easily find a significantly better solution than what we are currently dealing with.,@tommysalami420
https://www.youtube.com/watch?v=o2k7VjBUAtA,"On the bright side when the boomers die , the millennials globally are more connected than ever. We get to tackle the metaproblems even the dinosaurs die",@henrytep8884
https://www.youtube.com/watch?v=o2k7VjBUAtA,1. I feel like a lot of them are angry that they’re going to die and think they can stick it to the world by trying to get as much life out as possible. Fair probably would most people would feel if they grew up in their circumstances. 2. I feel like the answer to this problem is just to start new things to fill the gap till the old institutions they run breakdown. That way will be coming into save the day with actual organizational and leadership experience as well as confidence in being able to do our own things.,@Tobin782
https://www.youtube.com/watch?v=o2k7VjBUAtA,And asking genuinely for their wisdom and life experience gets ignored or ridiculed like we're born with that knowledge,@minoassal
https://www.youtube.com/watch?v=o2k7VjBUAtA,"yeah but at the same time, imagine being 10-15 years away from dying? they have shit going on in their lives, too",@wilkyb8997
https://www.youtube.com/watch?v=o2k7VjBUAtA,"@wilkyb8997  that's not really a fair comparison though, 10-15 years from death, finality, nothing, the void versus a life that has barely began to bloom and can do amazing things in this world?",@Thebotulism
https://www.youtube.com/watch?v=o2k7VjBUAtA,@wilkyb8997  Yeah imagine knowing you have another 70 years of suffering due to the selfishness of the old and rich.,@tommysalami420
https://www.youtube.com/watch?v=o2k7VjBUAtA,victim mindset there’s opportunity for you you just need to accept it will come with struggle they worked for thier shit you gotta do the same,@rjbeats4842
https://www.youtube.com/watch?v=o2k7VjBUAtA,Also here from FD - I'm subscribed but wouldn't have seen this upload if not for him,@five_6_seven_8
https://www.youtube.com/watch?v=KlFCmHvWxlU,"If you want to do yourself a favor; when you have that ""locked in"" sensation, use that time to actually discern what you want to do with your life rather than trying to plan on reaching goals that other people said should matter to you.",@M4TCH3SM4L0N3
https://www.youtube.com/watch?v=KlFCmHvWxlU,dude was locked in making this video,@maketa4real
https://www.youtube.com/watch?v=KlFCmHvWxlU,Even this video has a lot of images per second so people really watch it till the end,@andiiau9767
https://www.youtube.com/watch?v=KlFCmHvWxlU,"I love how in the beginning, the guy promises to wake up earlier and earlier, as if he's trying to compensate for the past wasted year, when really he's just raising his own expectations, preventing him even more from making the first step.",@sabthunderboy
https://www.youtube.com/watch?v=KlFCmHvWxlU,Zooming out and looking at yourself in the 3rd person is actually eye opening.,@gametime3184
https://www.youtube.com/watch?v=KlFCmHvWxlU,16:38 i flinched like an abused child when 67 came up... I'm getting off this damn app,@Vitamin_E
https://www.youtube.com/watch?v=KlFCmHvWxlU,"The most important step to actually “locking in” is to never announce it or say it to another person. You receive a dopamine hit from saying it similar to if you actually did it. Show people with your actions, not your words.",@PainCrashDaGPuff3000
https://www.youtube.com/watch?v=KlFCmHvWxlU,"Jokes on you, I downloaded this video and im watching without an internet connection",@joacohammer08
https://www.youtube.com/watch?v=KlFCmHvWxlU,"I’ve actually locked in though. In 2022 I was in jail, in 2023 i was homeless, in 2024 i was depressed. The end of 2024 to now, i really started changing. lost 20 pounds, made more money, no longer addicted to drugs. yes there are some things i can fix, but im doing way better. locking in changes your life, you just have to break the pattern before it repeats the next day.",@vmgmfjx
https://www.youtube.com/watch?v=KlFCmHvWxlU,"Started this video, then locked in and went to bed before finishing it",@erwinbrothertubersfilmgall8228
https://www.youtube.com/watch?v=KlFCmHvWxlU,"Man you know what, I’m gonna lock in now because you said so. I’m not gonna actually listen to anything you said and find a purpose for locking in, I’m just gonna put my all into 2 weeks and then give up. Thanks for the help!",@thecluckster3908
https://www.youtube.com/watch?v=KlFCmHvWxlU,"I used to be one of yall. The key isn’t locking in, it’s taking things day by day. Every day, do something small to improve yourself or to make you proud of yourself. Locking in immediately doesn’t work, but if you’re willing to commit yourself to go a little higher every day, and take things slow and day by day, that’s the road that leads where you want to go.",@abcdefghij5150
https://www.youtube.com/watch?v=KlFCmHvWxlU,"The beautiful thing about hitting rock bottom. Is you have 2 choices. Crumble or grow. It forces you to completely change. And most people never change, because their lives are just good and comfotrable enough to outweigh their pain.",@viscerface
https://www.youtube.com/watch?v=KlFCmHvWxlU,it got to me when he said “u can’t put life in 2x speed” 13:35  and made me realise i was tapping the vid to make it go faster cs my attention span is genuinely that cooked,@shoesarecool
https://www.youtube.com/watch?v=KlFCmHvWxlU,"The reality of it is people like the idea of it, but never actually doing it.",@After_AP
https://www.youtube.com/watch?v=KlFCmHvWxlU,"the thing is, as 'locked in' as you are, after a long day in work it's difficult to have the mental energy to dedicate to a personal goal that requires effort, we often fall back into low effort relaxing activities, essentially using our own free time to simply recharge for the next working day",@Euphorbos
https://www.youtube.com/watch?v=KlFCmHvWxlU,There are 2 types of pains in life. Pain Of Discipline & Pain Of Regret. Make your move…,@winnersneverqult
https://www.youtube.com/watch?v=KlFCmHvWxlU,"""If you want to succeed as bad as you want to breath, then youll be successful""",@cawyscewys4231
https://www.youtube.com/watch?v=KlFCmHvWxlU,"Giving up locking in and living day to day has given me opportunities that ""locking in"" promises",@Mogo-jan
https://www.youtube.com/watch?v=KlFCmHvWxlU,"22:10 ""if you focussed a full year, that means 6 of those months are going to be below average"" that means im acctually locked in letsgoooo",@srcoco654
https://www.youtube.com/watch?v=KlFCmHvWxlU,Your brain enters different states. You cant wait for one state to get things done. You need to make the habit of doing something when you dont want to be doing it.,@joeyyoddler1656
https://www.youtube.com/watch?v=KlFCmHvWxlU,See I’ll attempt to lock in on that but for some reason the only time I lock in is when I’m doing something absolutely stupid.,@chilledburrito
https://www.youtube.com/watch?v=KlFCmHvWxlU,"U actually need motivation to help u lock in, actual emotional one",@KayKay-ob6tz
https://www.youtube.com/watch?v=KlFCmHvWxlU,​ @KayKay-ob6tz you dint need motivation you need discipline,@proxxiaxo5126
https://www.youtube.com/watch?v=KlFCmHvWxlU,"Fr lmao, past generations woke up having to figure out what mattered to their local people  Nowadays people wake up and focus on what social media will validate them for   very big difference",@Mal_Flow4k
https://www.youtube.com/watch?v=KlFCmHvWxlU,"People have become so obsessed with taking in advice and what others want that they stop just trying to go through to motions and process how they want to do things from their own experiences and preferences. Humans learn best from doing, there is so much information at our disposal but it’s too much.",@villiannewyork
https://www.youtube.com/watch?v=KlFCmHvWxlU,You're so right bro can't be influenced by others,@tarun_san
https://www.youtube.com/watch?v=KlFCmHvWxlU,"​ @tarun_san  I mean, there's a difference between accepting influence (and important interpersonal skill for building healthy relationships and growing as a person) and being misguided by ""influencers"" and social trends.",@M4TCH3SM4L0N3
https://www.youtube.com/watch?v=KlFCmHvWxlU,"​ @tarun_san You can still take inspiration from others but yeah it has to come from you wanting to be what you deem ""better"" for sure.",@saltyishere9152
https://www.youtube.com/watch?v=KlFCmHvWxlU,"Just because other people said it should matter to you doesnt mean that somehow it shouldnt matter either, because ""other people said it"", Not everybody is born or raised with omniscience, You learn things from others, the question if you can objectively examine those things and assess the worth and value of those advices/observations, instead of accepting or rejecting them because ""other people said should matter to you."", Even then most people arent competent enought to do that, in which case its best to follow what ""other people say should matter to you"".",@t.s.d.1376
https://www.youtube.com/watch?v=KlFCmHvWxlU,Should've been pinned 2 months ago lol,@tratumjail525
https://www.youtube.com/watch?v=KlFCmHvWxlU,Do yourself a favor and don't just say stuff to say stuff and try to add value with your mindless thoughts,@juigi34
https://www.youtube.com/watch?v=KlFCmHvWxlU,"You don't need to tell Gen Zers that. One of the defining attributes of Gen Zers compared to Millenials (I say as a gen Xer who has worked with many of both) is that Gen Zers are straight up unconcerned with doing what they ""ought"" to be doing. They have a very ""if it works for me, it works for me"" attitude.",@Justafella991
https://www.youtube.com/watch?v=KlFCmHvWxlU,Okay next time I’m locked in on practicing violin I’ll also consider how to fund my son’s college degree.,@Vokaynroks
https://www.youtube.com/watch?v=KlFCmHvWxlU,"hey, I just wanted to tell you that Jesus loves you so much more than you can ever imagine",@Jesus_LovesYou13
https://www.youtube.com/watch?v=KlFCmHvWxlU,​ @Jesus_LovesYou13 I'm trans and gay,@LuluTheCorgi
https://www.youtube.com/watch?v=KlFCmHvWxlU,@Jesus_LovesYou13 did he tell you or sum😂,@6kts0
https://www.youtube.com/watch?v=KlFCmHvWxlU,"​ @Jesus_LovesYou13 Thanks but not everyone is religious dude you gotta stop bringing that out of pocket, the reason Christians are bullied online and a laughing stock of a religion is because you guys just randomly say that 😂 that's like saying ""Your neighbour that you've never talked to or seen before loves you."" Nobody would care lol it's weird. If I wanted to talk about religion, I'd go to a church 😂 in short, keep it to yourself and at home/church. Nobody got time for B's",@saltyishere9152
https://www.youtube.com/watch?v=KlFCmHvWxlU,Dude was locked in making the comment,@Princecheese17
https://www.youtube.com/watch?v=KlFCmHvWxlU,​ @Princecheese17  dude was locked in making the reply,@pigosososososos
https://www.youtube.com/watch?v=KlFCmHvWxlU,Like how you keep locking yourself in your room.,@mrgarybusey2052
https://www.youtube.com/watch?v=KlFCmHvWxlU,"There is only one God who created the heavens and the earth. God made us in His image. God made us to worship Him, but we chose to rebel against Him. As a result, we were separated from God, but God did not abandon us. Instead, God sent His only begotten Son, Jesus. Jesus was born of a virgin and, like us, He lived a sinless life, despite all temptations. Jesus took up His cross and willingly bore our past, present, and future sins. Jesus died in our place for our sins, paid our debt to God, and purchased our salvation. Jesus died, but rose again the third day, having triumphed over Satan, sin, demons, and hell. But now we are called to repent and turn from our sins and to live for Christ and His glory. He set us free from sin not to sin so we can experience the true peace He calls us to have in Him. In this world there will be suffering but with Christ we can have peace and hope throughout it all because He has overcome the world. We have a God who lovingly pursues us.",@FreshO_1
https://www.youtube.com/watch?v=KlFCmHvWxlU,@FreshO_1 the system brainwash u,@Guzzyk
https://www.youtube.com/watch?v=KlFCmHvWxlU,@FreshO_1  jesus wasnt god he indeed was a prophet hope you understand that sooner,@yaseressa4060
https://www.youtube.com/watch?v=KlFCmHvWxlU,"idk it actually distracts me af so i just put phone aside and just listen to the dude, and works way better to me",@dinosaursclaysergeys1689
https://www.youtube.com/watch?v=KlFCmHvWxlU,⁠ @dinosaursclaysergeys1689 no literally i did the same thing,@melanierocksss
https://www.youtube.com/watch?v=KlFCmHvWxlU,"On a scale of 1 to tiktok, videos should now be measured in images per second.",@NotUp2Much
https://www.youtube.com/watch?v=KlFCmHvWxlU,Small steps will take you to heavy but you have to start small! You can't change decades of wiring habits over a night with passion. Small steps. Not big leaps. Small steps become big leaps when lookin back,@DanielW-m9d
https://www.youtube.com/watch?v=KlFCmHvWxlU,As long as you don't over analyze your every action,@cheechunlimited
https://www.youtube.com/watch?v=KlFCmHvWxlU,I feel like there's a pun here?,@MohamIsMe
https://www.youtube.com/watch?v=KlFCmHvWxlU,@MohamIsMe no pun you can do it,@iamcool3267
https://www.youtube.com/watch?v=KlFCmHvWxlU,The book of Ecclesiastes has entered the chat…,@e.t.5456
https://www.youtube.com/watch?v=KlFCmHvWxlU,"I did this while on shrooms and it changed my life so damn much weeks after it's effect, I have pushed and worked my ass off all mylife to have a good life only to see... I already have a fantastic life. I don't need to be a millionaire giga chad, I have a successful job, have a house, have a wife, great community, beauty all around me. I been locked in and have the things that truly matter that makes me feel rich.",@dylansmith6078
https://www.youtube.com/watch?v=KlFCmHvWxlU,I am so disappointed with myself,@FWMuscle
https://www.youtube.com/watch?v=KlFCmHvWxlU,"No idea wht that means. But if you can just look at yourself and your own actions and take a small amount of accountability, youll be a much better person to be around and for yourself",@JohnDee633
https://www.youtube.com/watch?v=KlFCmHvWxlU,for a quick second my brain took this literally as if i could do it,@woohthepooh
https://www.youtube.com/watch?v=KlFCmHvWxlU,is this supposed to be a lock out joke? im slow,@bat.
https://www.youtube.com/watch?v=KlFCmHvWxlU,"There is only one God who created the heavens and the earth. God made us in His image. God made us to worship Him, but we chose to rebel against Him. As a result, we were separated from God, but God did not abandon us. Instead, God sent His only begotten Son, Jesus. Jesus was born of a virgin and, like us, He lived a sinless life, despite all temptations. Jesus took up His cross and willingly bore our past, present, and future sins. Jesus died in our place for our sins, paid our debt to God, and purchased our salvation. Jesus died, but rose again the third day, having triumphed over Satan, sin, demons, and hell. But now we are called to repent and turn from our sins and to live for Christ and His glory. He set us free from sin not to sin so we can experience the true peace He calls us to have in Him. In this world there will be suffering but with Christ we can have peace and hope throughout it all because He has overcome the world. We have a God who lovingly pursues us.",@FreshO_1
https://www.youtube.com/watch?v=KlFCmHvWxlU,i instantly checked the comments after i heard it…my brain is actually fried…,@maisiewaisi
https://www.youtube.com/watch?v=KlFCmHvWxlU,"Worked for me, looking back at what you have done each day is waaay more awesome than talking about it and doing nothing",@ewenius
https://www.youtube.com/watch?v=KlFCmHvWxlU,"gotta serve something higher, the philosopher and monk are not simply removing pleasure because it will help them or someone else but because it serves something higher. just as you cannot make happiness the goal, you cannot make self improvement the goal.",@DUNGEATEROFTHEROUNDTABLE
https://www.youtube.com/watch?v=KlFCmHvWxlU,@DUNGEATEROFTHEROUNDTABLE almighty power jumpscare on YouTube comment section.,@ezkillguy8316
https://www.youtube.com/watch?v=KlFCmHvWxlU,that dont matter if every goal you're chasing is linked to happiness or dopamine,@DUNGEATEROFTHEROUNDTABLE
https://www.youtube.com/watch?v=KlFCmHvWxlU,"who cares what other people think, do things for yourself, show yourself your actions, do it for you.",@therealscarhomie
https://www.youtube.com/watch?v=KlFCmHvWxlU,"This doesn’t apply to everything. For example to relieve my obsession to drink alcohol I had to lock-in to a fellowship. My disease tells me not to announce my progress or pat myself on the back for anything; where acknowledgement isn’t required, yet support from others by my self-advocation- is a large component in my personal growth.  It is not always about avoiding the dopamine hit altogether. It can be about modest reconditioning of seldom (or new) dopamine pathways; transposed into a healthier, more productive neuroticism.",@CManMatlackFilms
https://www.youtube.com/watch?v=KlFCmHvWxlU,"@CManMatlackFilms  you’re correct. In terms of kicking addictions, I do think it is best to verbalize it to the people around you and put yourself into a position of accountability.   Though, in terms of accomplishing financial goals, I do believe it to be best to keep it to yourself and prove to yourself and others accomplishments through action.   Congrats on kicking alcohol. It’s not easy. 🤝",@PainCrashDaGPuff3000
https://www.youtube.com/watch?v=KlFCmHvWxlU,"This is actually so true. Whenever I do this, and then don’t actually end following through, it only makes it more discouraging because I feel like I let down those people.",@kevinmallettmusic
https://www.youtube.com/watch?v=KlFCmHvWxlU,"⁠ @kevinmallettmusic  absolutely. Telling them before achieving the goal vs just achieving the goal quietly makes no difference in how they will eventually react to it being achieved. Everyone talks, but not many people jump into action and makes things happen.",@PainCrashDaGPuff3000
https://www.youtube.com/watch?v=KlFCmHvWxlU,It works the same when you have the plans and you reveal them and you actually don't have any plans anymore,@doreew
https://www.youtube.com/watch?v=KlFCmHvWxlU,"this is huge for me, because i always end up satisfied with that initial dopamine hit",@kefir321
https://www.youtube.com/watch?v=KlFCmHvWxlU,"i dont get why it matters  you either have: a form of accountability that spawns or just tell people because its kinda random to js have people discover you do something  this is that weird monk mode type shi advice, if you tell others and dont do it then u prolly werent gonna do it regardless were u",@Bi-Q-View
https://www.youtube.com/watch?v=KlFCmHvWxlU,"This is how I quit smoking after so many years of failed attempts, didn't tell anyone until I had to. The anticipation of people ""finding out"" kept me going until I had reached the point od no return",@shiftingtsitra
https://www.youtube.com/watch?v=KlFCmHvWxlU,"Like the top reply said, I also had to learn this the hard way. It feels good to talk about doing something, and that decreases your motivation to actually do that thing.",@MilkTestingMan
https://www.youtube.com/watch?v=KlFCmHvWxlU,"Alan Watts, don't give notice to the devil.",@videogamesandfilm6821
https://www.youtube.com/watch?v=KlFCmHvWxlU,And they will do their best to make sure you don't do it,@terai984
https://www.youtube.com/watch?v=KlFCmHvWxlU,So if you play basketball but you’re bad at it.. you shouldn’t tell people you play?,@chocolatepants-x3x
https://www.youtube.com/watch?v=KlFCmHvWxlU,"⁠ @chocolatepants-x3x  I’m struggling to see how your question connects to what I said.  There’s nothing wrong with letting people know what you’re into, but personally, I don’t see the point in announcing things I’m not good at — it doesn’t serve me or make much sense.  My advice is to skip the big proclamations and focus on personal goals. Saying things like “I’m going to play in the NBA” sounds good, but if that’s really your dream, keep your head down and grind. People will see the work and growth. you won’t need to say a word.",@PainCrashDaGPuff3000
https://www.youtube.com/watch?v=KlFCmHvWxlU,"Unless you tryna reach that goal with someone else. Alone you'll run fast, together you'll run far.",@MrSyrup-ye4iu
https://www.youtube.com/watch?v=KlFCmHvWxlU,hellooo ? have you heard of public accountability ?,@hunterxcobby
https://www.youtube.com/watch?v=KlFCmHvWxlU,True! Same way expressing your feelings make them lose intensity while bottling them up builds up the pressure.,@mrsearaphim4077
https://www.youtube.com/watch?v=KlFCmHvWxlU,You’re giving advice in a YouTube comments section… 😬,@headliker2087
https://www.youtube.com/watch?v=KlFCmHvWxlU,"@headliker2087  god forbid someone shows a little sincerity instead of the usual irony, trolling and rage baiting.",@PainCrashDaGPuff3000
https://www.youtube.com/watch?v=KlFCmHvWxlU,"you even must not tell it yourself, flow is only without restrictions especially for yourself your inner soul",@MarkMarconi
https://www.youtube.com/watch?v=KlFCmHvWxlU,Ngl i kinda disagree. It’s should be perfectly fine to share what you’re doing to people ? Social interaction is either way rewarding to the brain,@Bloppinz
https://www.youtube.com/watch?v=KlFCmHvWxlU,bro i was seen u a little too much on the comment section,@kizen3056
https://www.youtube.com/watch?v=KlFCmHvWxlU,Implying you’re not also going to be a lazy failure if you don’t tell anyone beforehand,@paradise745
https://www.youtube.com/watch?v=KlFCmHvWxlU,@paradise745  correct. It’s advice best suited for already ambitious people.,@PainCrashDaGPuff3000
https://www.youtube.com/watch?v=KlFCmHvWxlU,Some studies say the polar opposite. Saying your goals to other people is SUPPOSED to hold you accountable because you don’t want to make a liar of yourself. Key word supposed to,@epicriku9162
https://www.youtube.com/watch?v=KlFCmHvWxlU,@epicriku9162  studies are wrong then lmao,@therealscarhomie
https://www.youtube.com/watch?v=KlFCmHvWxlU,Announcing it puts it out there in the universe. It’s called manifesting,@_Gwuapo
https://www.youtube.com/watch?v=KlFCmHvWxlU,@_Gwuapo  Manifestation is between you and the universe. A secondary party has no need to be involved.,@PainCrashDaGPuff3000
https://www.youtube.com/watch?v=KlFCmHvWxlU,life has no meaning live how you want,@VedBlud
https://www.youtube.com/watch?v=KlFCmHvWxlU,"Wow, I am proud of you stranger",@eriberrye
https://www.youtube.com/watch?v=KlFCmHvWxlU,"And that's exactly what he says, you need a why, and I feel staying out of prison and not being addicted are real and powerful motivators for you, but probably won't work for most people.",@AdrianTache
https://www.youtube.com/watch?v=KlFCmHvWxlU,Thats insane bro i hope your proud of yourself cause i am proud of you ❤,@izzyhorner234
https://www.youtube.com/watch?v=KlFCmHvWxlU,"Dude what?! Congrats man, at first I thought you were trolling. Keep it up brother. I also need to lose 20 pounds. Let's get it!",@bjwkusgxjdks
https://www.youtube.com/watch?v=KlFCmHvWxlU,"hell yeah stranger! as a formerly homeless guy myself who's doing better now, high five! stay strong and keep pressing forward. you are worth it!",@friednoodles666
https://www.youtube.com/watch?v=KlFCmHvWxlU,CONGRATS. The journey has just begun. I believe in you. Love 🤍,@watabevi4182
https://www.youtube.com/watch?v=KlFCmHvWxlU,from locked up to locked in  if anything this once again proving that trauma is necessary for changing for the better,@therealscarhomie
https://www.youtube.com/watch?v=KlFCmHvWxlU,"Same. I locked in at the end of last year. What did they call it…a winter arc.  Did full monk mode and cut off everyone.  Got a new career, lost 60lbs, got off all my medications and began healing my back.  And a bunch of other stuff.  It was a slog but necessary. I was dying and I finally saved myself.  Cutting everyone off was necessary.  Unfortunately I am of the clan where all your family are your greatest OPs.  And I’m definitely not Gen z either😂😂😂. But young people do have some great ideas.    Locking in only works if you do it and you only do it if the alternative is death.  Or at least it was in my experience.",@DaughterofDiogenes
https://www.youtube.com/watch?v=KlFCmHvWxlU,My bro no one here can say they are locked in. You are literally watching a YouTube video and then leaving paragraph long comments on it. Myself included.,@novanity9611
https://www.youtube.com/watch?v=KlFCmHvWxlU,Bro got locked up not locked in 💀,@radu7092
https://www.youtube.com/watch?v=KlFCmHvWxlU,What an awesome story. God has blessed you indeed. Christ be with you!,@zeke_dude
https://www.youtube.com/watch?v=KlFCmHvWxlU,Good for you man. You on your heroes journey and remember don’t beat yourself up always know you’re a human.,@itsjay_a1
https://www.youtube.com/watch?v=KlFCmHvWxlU,"Labelling ""locking in""  as a necessity that one absolutely needs to do is, in my humble opinion, stupid. I feel that with nowadays, the phrase ""lock in"" is more like a word other people use to force you to conform to societal norms that one must do, due to their want and need to feel accepted. ""lock in bro"" one might say to a friend who they think needs to hit the gym,  or to a friend who's unemployed. Do whatever you want with your life, don't lock in, just be true to yourself. As long as you're happy, and not hurting anyone else, live life however the hell you want.",@alekcs510
https://www.youtube.com/watch?v=KlFCmHvWxlU,Crazy we did the same stuff at the same time. Keep it goin!🎉,@Lilykuy
https://www.youtube.com/watch?v=KlFCmHvWxlU,Congratulations on technically not being locked in anymore,@coledabowl3590
https://www.youtube.com/watch?v=KlFCmHvWxlU,You should be incredibly proud of who you've worked so hard to become. Please acknowledge how proud you should be ❤,@happylilbookworm6513
https://www.youtube.com/watch?v=KlFCmHvWxlU,"Congrats brotha And not a lot of ppl know this but anyone no matter environment or education. I was valedictorean scholarship receipient and lost track during college. Made it through... but then I had one of my close younger friends that was honors too, went to jail bc of the same thing (violation during the PO program). Buddy dropped out from Uni, on a diff lifestyle before that rabbit hole. But as a real one being there for him he did it. His jail is experience didnt give ""some young dumb lesson"", it gave him something we should look to our God, knowing he was there no matter what.",@sojuboytellem
https://www.youtube.com/watch?v=KlFCmHvWxlU,"Random stranger, I congratulate you. You got this homie keep going and keep pushing!",@5.3_Ignacio
https://www.youtube.com/watch?v=KlFCmHvWxlU,"Good job. Proud of you ! Keep improving, Pal ❤",@maloxi1472
https://www.youtube.com/watch?v=KlFCmHvWxlU,greatest comeback in life I've ever heard,@LADIES-MAN217-b4f
https://www.youtube.com/watch?v=KlFCmHvWxlU,Im a little late but you are really strong that you did all these things in just 3 years. You can be really proud of yourself 💪,@-bread...
https://www.youtube.com/watch?v=KlFCmHvWxlU,Strangers if anyone want to work with me. I am just like you but we are trying to change life's ❤😊,@TausifShaikh-ov8kb
https://www.youtube.com/watch?v=KlFCmHvWxlU,"hey, I just wanted to tell you that Jesus loves you so much more than you can ever imagine",@Jesus_LovesYou13
https://www.youtube.com/watch?v=KlFCmHvWxlU,"Hope you will refuse to give up at the end, good luck!",@hromotimo
https://www.youtube.com/watch?v=KlFCmHvWxlU,it actually works like trush me it might take years but it worked for me,@ImKaana
https://www.youtube.com/watch?v=KlFCmHvWxlU,"​​ @ImKaana  Feels too much like playing the lottery. ""Oh man, this might just be the two weeks in which I make it""",@javagenerico990
https://www.youtube.com/watch?v=KlFCmHvWxlU,seeing your comment about locking in made me wanna lock in so i’m locking in and everyone here can see that i’m doing it so it must be true,@Born4Motan
https://www.youtube.com/watch?v=KlFCmHvWxlU,@Born4Motan Are u locked in yet twin,@jay2282
https://www.youtube.com/watch?v=KlFCmHvWxlU,"Purpose makes you a slave, just get you a lifestyle you love.",@ladybird491
https://www.youtube.com/watch?v=KlFCmHvWxlU,@ladybird491 dude there’s not a single lifestyle that would make you happy without purpose.,@thecluckster3908
https://www.youtube.com/watch?v=KlFCmHvWxlU,@javistein I was being sarcastic,@thecluckster3908
https://www.youtube.com/watch?v=KlFCmHvWxlU,Sounds like something you would hear on family guy😂,@GuyYt03
https://www.youtube.com/watch?v=KlFCmHvWxlU,Locking in is merely the montage of training. Building the strength and stamina for the the mountain climb.  The mountain is still to be conquered.,@videogamesandfilm6821
https://www.youtube.com/watch?v=KlFCmHvWxlU,What worked for me was getting a friend to do it with me. It kind of stops you from backing out bc u got homeboy depending on you,@spobpopicle921
https://www.youtube.com/watch?v=KlFCmHvWxlU,This is this mindset I achieved a about a year ago and it’s been nice looking back on my progress is pretty confidence building,@zackmaslin8257
https://www.youtube.com/watch?v=KlFCmHvWxlU,"If it’s worth doing, it’s worth doing it poorly.   For example, brushing your teeth increases your dental hygiene and reduces plaque and cavity chances. It would be ideal to brush your teeth 2x a day for 2 minutes. However, if you could only do it 1x a day for one minute, it would still benefit your goal, just a little slower to get there.",@Diamons3421
